species_name,alt_name,coun_iso,description,common_name,class,order,family,genus,species,subspecies,fish,fillet,bones,head,eyes,viscera,skin,dorsal,ventral,fin,roe,liver,leg,othpart,othpart_sp,lean,fatty,young,farmed,habcat,depmin,depmax,range,maxlen,lencat,a_lw,b_lw,troph,protein,fat,iron,zinc,vita,vitb12,vitd,kcal,fac_sat,fac_mon,fac_pol,fac3_pol,fac6_pol,chol,lysine,trigly,retinol,notes
Salangichthys_microdon,,JPN/KOR,Icefish,Icefish,Actinopterygii,Salmoniformes,Salangidae,Salangichthys,microdon,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Polar,10,Small (<30 cm),0.003235936,3.16,3.68,13.45,1.55,0.55,1.2,50,3.3,1,72.5,0.34,0.3,0.69,0.62,0.05,220,NA,NA,47.5,average of two from different FCTs
Salminus_brasiliensis,Salminus_maxillosus,ARG,Dorado; fresh; raw; meat,Dorado,Actinopterygii,Characiformes,Bryconidae,Salminus,maxillosus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Tropical,100,Medium (30-90 cm),0.01023,3.06,3.8,18.8,0.5,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Salmo_salar,,JPN,Fish; salmon and trout; Atlantic salmon; cultured; raw,Atlantic Salmon,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,TRUE,Benthopelagic,0,210,Temperate,150,Medium (30-90 cm),0.01047129,3.02,4.5,20.1,16.1,0.3,0.4,17,8.9,10,237,3.16,5.36,3.79,3.24,0.54,72,NA,NA,17,
Salmophasia_bacaila,,BGD,Minnow; Large scale razorbelly; raw,Large Razorbelly Minnow,Actinopterygii,Cypriniformes,Cyprinidae,Salmophasia,bacaila,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Tropical,18,Small (<30 cm),0.00501,3.07,3.2,18.1,5.2,5.4,3.1,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Salmophasia_phulo,,BGD,Minnow; Finescale razorbelly; raw ,Finescale Razorbelly Minnow,Actinopterygii,Cypriniformes,Cyprinidae,Salmophasia,phulo,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Tropical,12,Small (<30 cm),0.01,3.04,3.2,15.3,3.7,1.9,3.1,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Salvelinus_alpinus,Salvelinus_alpinus_alpinus,CAN,"Arctic Char, raw",Arctic Char,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,70,Temperate,107,Medium (30-90 cm),0.00832,3,4.4,18.75,2.52,0.34,0.42,31.5,NA,25.8,105.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Salvelinus_leucomaenis,Salvelinus_leucomaenis_leucomaenis,JPN,Fish; white-spotted char*; cultured; raw_*Syn. char; Japanese char_,White-Spotted Char/Char/Japanese Char,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,leucomaenis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,TRUE,Benthopelagic,0,50,Temperate,120,Medium (30-90 cm),NA,NA,4.35,19,3.6,0.3,0.8,5,4.2,5,114,0.69,1.04,0.91,0.56,0.35,80,NA,NA,5,
Salvelinus_namaycush,,CAN,"Trout, raw",Lake Trout,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,18,53,Temperate,150,Medium (30-90 cm),0.00891,3.02,4.3,15.775,2.425,0.23,0.62,40,NA,19.7,101.62,0.83,1.55,1,NA,NA,NA,NA,NA,NA,average of two from same FCT
Sarda_orientalis,,KOR,Striped bonito,Striped bonito,Actinopterygii,Perciformes,Scombridae,Sarda,orientalis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,1,167,Subtropical,102,Medium (30-90 cm),0.00977,3.04,4.2,24.6,3.1,2.1,NA,NA,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,9,
Sarda_sarda,,ARG,Atlantic bonito; fresh; raw; meat,Atlantic Bonito,Actinopterygii,Perciformes,Scombridae,Sarda,sarda,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,80,200,Subtropical,91.4,Medium (30-90 cm),0.00759,3.06,4.5,22,14.5,NA,NA,NA,NA,NA,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sardina_pilchardus,,GBR/GRC/ITA,"Sardine; wild; fillet; raw, with skin",European pilchard    ,Actinopterygii,Clupeiformes,Clupeidae,Sardina,pilchardus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,10,100,Subtropical,27.5,Small (<30 cm),0.00692,3.06,3.1,17.33333333,7.305,NA,NA,NA,NA,21.2,NA,2.031957409,0.811196712,1.427947332,NA,NA,NA,NA,NA,NA,"Average from 3 FCTs, skinless"
Sardinella_zunasi,,KOR,Shad,Japanese sardinella,Actinopterygii,Clupeiformes,Clupeidae,Sardinella,zunasi,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,5,NA,Subtropical,18,Small (<30 cm),0.00891,3.04,3.1,16.3,16.5,1.9,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,36,
Sardinops_sagax,,CHL/JPN/KOR/USA,Fish; sardine; Japanese pilchard; raw,South American Pilchard,Actinopterygii,Clupeiformes,Clupeidae,Sardinops,sagax,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,200,Subtropical,39.5,Small (<30 cm),0.00912,3.06,2.8,18.76666667,8.7325,2,1.6,8,15.7,32,170.4666667,2.558586627,1.590721533,3.402300513,2.1,0.28,64,NA,NA,14.5,average of four from 3 different FCTs
Satyrichthys_rieffeli,,KOR,Brown-dotted crocodile fish,Spotted armored-gurnard,Actinopterygii,Scorpaeniformes,Peristediidae,Satyrichthys,rieffeli,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,65,600,,28,Small (<30 cm),0.00871,3.04,3.5,19.3,1,2.1,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Saurida_undosquamis,,KOR,Lizard fish,Lizard fish,Actinopterygii,Aulopiformes,Synodontidae,Saurida,undosquamis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,1,350,Subtropical,50,Small (<30 cm),0.00525,3.1,4.5,20.8,0.5,0.4,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,5,
Scomber_australasicus,,JPN,Fish; mackerel; spotted mackerel; raw,Blue Mackerel,Actinopterygii,Perciformes,Scombridae,Scomber,australasicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,87,200,Subtropical,48.84,Medium (30-90 cm),0.00891251,3.05,4.23,23,5.1,1.6,1.1,8,12.6,4.3,146,1.2,0.87,1.48,1.21,0.26,59,NA,NA,8,
Scomber_japonicus,,JPN/KOR,Mackerel,Mackerel,Actinopterygii,Perciformes,Scombridae,Scomber,japonicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,300,Subtropical,64,Medium (30-90 cm),0.007585778,3.06,3.38,19,12.4,1.6,1.1,37,12.9,5.1,198,4.57,5.03,2.66,2.12,0.43,61,NA,NA,90,average of three from 2 different FCTs
Scomber_scombrus,,JPN,Fish; mackerel; Atlantic mackerel; raw,Atlantic Mackerel,Actinopterygii,Perciformes,Scombridae,Scomber,scombrus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,1000,Temperate,66.6,Medium (30-90 cm),0.0074131,3.03,3.63,17.2,26.8,0.9,0.9,44,8.1,10,326,4.31,10.29,6.76,5.88,0.68,68,NA,NA,44,
Scomberomorus_cavalla,,,Mackerel; Spanish; _Walu”;S.cavalla; raw,King Mackerel,Actinopterygii,Perciformes,Scombridae,Scomberomorus,cavalla,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,5,140,Tropical,184,Medium (30-90 cm),0.00891,3.02,4.4,20.9,3.1,0.5,0.6,17,0.55,NA,112,NA,NA,NA,NA,NA,41,NA,NA,17,
Scomberomorus_commerson,,BGD,Mackerel; narrow-barred Spanish; raw ,Narrow-Barred Spanish Mackerel,Actinopterygii,Perciformes,Scombridae,Scomberomorus,commerson,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,10,70,Tropical,240,Large (>=90 cm),0.00661,3.01,4.5,19.8,3.6,2,0.4,30,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,30,
Scomberomorus_guttatus,,BGD,Indo-pacific king mackerel; without bones; raw ,Indo-Pacific King Mackerel,Actinopterygii,Perciformes,Scombridae,Scomberomorus,guttatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,15,200,Tropical,76,Medium (30-90 cm),0.00794,2.99,4.3,20.9,2,0.8,0.78,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Scomberomorus_koreanus,,KOR,Korean seerfish,Korean seerfish,Actinopterygii,Perciformes,Scombridae,Scomberomorus,koreanus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,NA,NA,Tropical,150,Medium (30-90 cm),0.00813,3.03,4.2,17.9,4.8,0.7,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,0,
Scomberomorus_niphonius,,JPN/KOR,Spanish mackerel,Spanish mackerel,Actinopterygii,Perciformes,Scombridae,Scomberomorus,niphonius,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,200,Temperate,111,Medium (30-90 cm),NA,NA,4.5,19.73333333,7.366666667,0.7,0.8,12,4,7,151,2.51,3.45,2.05,1.7,0.31,65,NA,NA,11,average of three from 2 different FCTs
Scombrops_boops,,JPN/KOR,Japanese blue fish,Japanese blue fish,Actinopterygii,Perciformes,Scombropidae,Scombrops,boops,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,20,400,Tropical,150,Medium (30-90 cm),NA,NA,4.19,18.75,10.05,0.65,0.4,8,1.9,4,173.5,1.69,8.59,0.81,0.63,0.16,59,NA,NA,11,average of two from different FCTs
Scorpaena_neglecta,,KOR,Izu scorpionfish; sting fish,Izu scorpionfish sting fish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,neglecta,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,100,150,Temperate,37.5,Small (<30 cm),NA,NA,3.8,15.5,0.2,0.9,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Scorpaenopsis_cirrosa,,KOR,Hairy stingfish,Weedy stingfish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaenopsis,cirrhosa,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,3,91,Tropical,23.1,Small (<30 cm),0.01202,3.02,4.2,19,0.3,1.1,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,0,
Sebastes_alutus,,JPN/KOR,Pacific ocean perch; Longjaw rockfish,"Pacific ocean perch, Longjaw rockfish",Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,alutus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Bathydemersal,0,825,Boreal,53,Medium (30-90 cm),0.00891251,3.09,3.48,16.45,2.75,0.25,0.4,20,1.6,3,96,0.49,1.46,0.59,0.52,0.07,52,NA,NA,10,average of two from different FCTs
Sebastes_hubbsi,,KOR,Amorclad rockfish,Amorclad rockfish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,hubbsi,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,15.6,Small (<30 cm),0.01,3.07,3.5,18.3,1.1,0.9,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,11,
Sebastes_inermis,,KOR,Black rock fish,Black rock fish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,inermis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Subtropical,35,Small (<30 cm),NA,NA,4,19.3,1,0.6,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,9,
Sebastes_iracundus,,JPN,Fish; angry rockfish; raw,Angry Rockfish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,iracundus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Bathydemersal,300,1400,Temperate,73.2,Medium (30-90 cm),0.009772372,3.08,3.83,16.3,8,0.2,0.4,85,3.3,3,144,1.06,4.5,0.79,0.68,0.12,55,NA,NA,85,
Sebastes_matsubarai,,JPN,Fish; Matsubara's red rockfish; raw,Matsubara'S Red Rockfish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,matsubarae,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Bathydemersal,310,383,Temperate,73.2,Medium (30-90 cm),NA,NA,3.83,16.8,2.3,0.3,0.4,26,0.7,1,93,0.23,1.19,0.27,0.23,0.04,56,NA,NA,26,
Sebastes_oblongus,,KOR,Oblong rockfish,Oblong rockfish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,oblongus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,35,Small (<30 cm),NA,NA,3.7,21.3,1.3,0.7,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,9,
Sebastes_pachycephalus,,KOR,Spotbelly rockfish,Spotbelly rockfish,Actinopterygii,Salmoniformes,Salmonidae,Sebastes,pachycephalus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,42,Small (<30 cm),NA,NA,3.7,19.1,0.7,0.8,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sebastes_schlegelii,,KOR,Jacopever,Korean rockfish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,schlegeli,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,3,100,Temperate,65,Small (<30 cm),NA,NA,3.8,21.4,3.2,0.5,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,8,
Sebastes_taczanowskii,,KOR,White-edged rockfish,White-edged rockfish,Actinopterygii,Perciformes,Sciaenidae,Sebastes,taczanowskii,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,120,Temperate,32,Small (<30 cm),0.01479,3.04,3.6,19.7,0.1,1.7,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sebastes_thompsoni,,KOR,Gold eye rockfish,Gold eye rockfish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,thompsoni,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,40,15,Temperate,30,Small (<30 cm),0.01,3.04,3.7,18.6,4.6,1.5,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,17,
Sebastes_vulpes,,KOR,Fox jacopever,Fox jacopever,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,vulpes,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,43,Small (<30 cm),NA,NA,4.3,22.4,5.8,1,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,20,
Sebastiscus_marmoratus,,JPN/KOR,Scorpion fish,Scorpion fish,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastiscus,marmoratus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,1,50,Tropical,30,Small (<30 cm),0.0162181,3.14,3.67,19.6,0.45,0.45,0.5,3,1.2,2,87.5,0.07,0.06,0.08,0.06,0.02,45,NA,NA,1.5,average of two from different FCTs
Sebastolobus_macrochir,,JPN,Fish; Kichiji rockfish*; raw_*Syn. thornyhead; broadbanded thornyhead_ ,Kichiji Rockfish/Thornyhead/Broadbanded Thornyhead,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastolobus,macrochir,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,257,1537,Temperate,53.68,Small (<30 cm),NA,NA,3.2,13.6,21.7,0.3,0.4,65,1,4,262,4.04,10.65,4.13,3.63,0.5,74,NA,NA,65,
Semicossyphus_reticulatus,,KOR,Cold porgy,Cold porgy,Actinopterygii,Perciformes,Labridae,Semicossyphus,reticulatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Subtropical,100,Medium (30-90 cm),NA,NA,3.6,18.5,1.7,0.3,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,14,
Seriola_dumerili,,JPN,Fish; greater amberjack*; raw_*Syn. amberjack_,Greater Amberjack,Actinopterygii,Perciformes,Carangidae,Seriola,dumerili,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,1,360,Subtropical,190,Large (>=90 cm),0.01513561,2.93,4.66,21,4.2,0.6,0.7,4,5.3,4,129,1.12,1.03,1.24,1.07,0.15,62,NA,NA,4,
Seriola_lalandi,,JPN/KOR,Amberjack,Amberjack,Actinopterygii,Perciformes,Carangidae,Seriola,lalei,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,3,825,Subtropical,250,Large (>=90 cm),0.01778279,2.94,4.16,22.45,3.2,0.85,0.7,19,2.1,5,125.5,1.09,1.15,1.18,1.04,0.14,68,NA,NA,14,average of two from different FCTs
Seriola_quinqueradiata,,JPN/KOR,"Yellow tail, raw",Yellow tail,Actinopterygii,Perciformes,Carangidae,Seriola,quinqueradiata,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,FALSE,NA,Demersal,100,NA,Subtropical,150,Medium (30-90 cm),NA,NA,3.96,21.2,9.2,1,0.7,50,3.8,8,179,4.42,4.35,3.72,3.35,0.37,72,NA,NA,32,average of two from different FCTs
Seriolella_punctata,,JPN,Fish; silver warehou; raw,Silver Warehou,Actinopterygii,Perciformes,Centrolophidae,Seriolella,punctata,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,27,650,Temperate,66,Medium (30-90 cm),0.01,3.13,3.4,18.6,7.9,0.6,0.5,100,1.8,3,153,1.85,2.85,1.49,1.36,0.13,46,NA,NA,100,
Setipinna_phasa,,BGD,Anchovy; Gangetic hairfin; raw,Gangetic Hairfin Anchovy,Actinopterygii,Clupeiformes,Engraulidae,Setipinna,phasa,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,NA,NA,NA,NA,Pelagic,NA,NA,Subtropical,40,Small (<30 cm),0.00603,3.1,3.3,17.7,3.8,1.8,3.2,12,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,12,
Setipinna_taty,,BGD,Anchovy; Scaly hairfin; raw,Scaly Hairfin Anchovy,Actinopterygii,Clupeiformes,Engraulidae,Setipinna,taty,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,NA,NA,NA,NA,Pelagic-neritic,0,50,Tropical,15.3,Small (<30 cm),0.00933,3.08,3.2,19.3,2.7,2.3,1.6,8,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,8,
Siganus_fuscescens,,KOR,Rabbit fish,Mottled spinefooot,Actinopterygii,Perciformes,Siganidae,Siganus,fuscescens,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,1,50,Tropical,40,Small (<30 cm),0.0123,2.98,2.3,20.3,1.2,1.2,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,6,
Sillago_japonica,,JPN,Fish; Japanese whiting; raw,Japanese Whiting,Actinopterygii,Perciformes,Sillaginidae,Sillago,japonica,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,30,Subtropical,30,Small (<30 cm),0.004073802,3.15,3.45,18.5,0.2,0.1,0.4,1,2.2,0.7,80,0.04,0.02,0.06,0.05,0.01,88,NA,NA,1,
Sillago_sihama,,KOR,Sand smelt,Silver sillago,Actinopterygii,Perciformes,Sillaginidae,Sillago,sihama,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,0,60,Tropical,31,Small (<30 cm),0.00457,3.16,3.3,19.5,1.1,2.3,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,8,
Silurus_asotus,,KOR,Cat fish,Amur catfish,Actinopterygii,Siluriformes,Siluridae,Silurus,asotus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,130,Medium (30-90 cm),0.0049,3.06,4.4,15.1,5.3,0.8,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,48,
Siniperca_scherzeri,,KOR,Mandarin fish,Leopard mandarin fish,Actinopterygii,Perciformes,Percichthyidae,Siniperca,scherzeri,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Temperate,22,Small (<30 cm),0.00912,3.04,3.8,17.2,4.1,2.1,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,10,
Sperata_seenghala,,BGD,Giant river-catfish; raw,Giant River-Catfish,Actinopterygii,Siluriformes,Bagridae,Mystus,seenghala,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,150,Medium (30-90 cm),0.00457,3.04,3.8,15.9,1.3,0.7,0.23,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sphyraena_japonica,,KOR,Barracuda,Japanese barracuda,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,japonica,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,NA,NA,Temperate,35,Small (<30 cm),0.00589,2.94,4.2,18.9,7.2,0.3,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,12,
